,YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,SEX,AGE,MARST,BIRTHYR,DIVINYR,WIDINYR,RACE,RACED,BPL,BPLD,HCOVPRIV,HINSCAID,HINSCARE,EDUC,EDUCD,EMPSTAT,EMPSTATD,LABFORCE,WKSWORK2,UHRSWORK,INCTOT,INCWAGE
1190702,2021,202101,517420,2021000211770,17.0,2021005174201,210019,1,2,9.0,1,28,6,1993,0,0,1,100,31,3100,2,1,1,6,63,1,10,2,6,50,20000,0
2723104,2021,202101,1218806,2021000048088,67.0,2021012188061,250548,1,2,81.0,1,43,1,1978,1,1,1,100,48,4800,2,1,1,11,114,1,10,2,6,15,65000,65000
1119398,2021,202101,485925,2021000002611,55.0,2021004859251,130018,1,3,84.0,2,20,6,2001,0,0,1,100,18,1800,2,1,1,7,71,1,10,2,1,20,3600,3600
3032633,2021,202101,1344421,2021000416356,58.0,2021013444211,5108751,1,4,142.0,1,8,6,2013,0,0,8,801,51,5100,2,1,1,1,14,0,0,0,0,0,9999999,999999
228608,2021,202101,108300,2021000201718,117.0,2021001083001,590806,1,8,169.0,2,1,6,2020,0,0,8,813,6,600,2,1,1,0,1,0,0,0,0,0,9999999,999999
1168633,2021,202101,506881,2021001074834,98.0,2021005068811,230618,1,4,91.0,1,13,6,2008,0,0,1,100,18,1800,2,1,1,2,25,0,0,0,0,0,9999999,999999
1226437,2021,202101,533820,2021000424060,286.0,2021005338201,90020,1,2,414.0,1,60,4,1961,1,1,1,100,32,3200,2,1,1,6,63,1,10,2,6,40,46400,46400
1668562,2021,202101,734358,2021001368598,47.0,2021007343581,190028,1,2,45.0,2,52,1,1969,1,1,2,200,28,2800,2,2,1,2,23,3,30,1,0,0,9700,0
520298,2021,202101,216460,2021001319728,91.0,2021002164601,373506,1,1,92.0,1,85,1,1936,1,1,8,826,48,4800,2,1,2,6,63,3,30,1,0,0,33000,0
2551030,2021,202101,1133107,2021001310189,47.0,2021011331071,70242,1,2,44.0,1,60,4,1961,1,1,1,100,42,4200,1,2,1,3,30,3,30,1,0,0,9800,0
2992570,2021,202101,1324738,2021001236793,120.0,2021013247381,5700249,1,2,70.0,1,31,1,1990,1,1,1,100,40,4000,2,1,1,8,81,1,10,2,6,40,88600,90000
2238663,2021,202101,992480,2021000032716,107.0,2021009924801,220039,1,4,117.0,2,17,6,2004,0,0,1,100,39,3900,2,1,1,5,50,1,10,2,6,10,3200,3200
228002,2021,202101,108066,2021000199428,437.0,2021001080661,290106,1,4,630.0,2,4,6,2017,0,0,1,100,6,600,2,1,1,0,2,0,0,0,0,0,9999999,999999
495044,2021,202101,207055,2021001222473,58.0,2021002070551,130306,1,1,57.0,1,40,1,1981,1,1,1,100,6,600,2,1,1,10,101,1,10,2,6,40,115600,100000
815963,2021,202101,350657,2021001094024,14.0,2021003506571,10112,1,3,62.0,2,2,6,2019,0,0,1,100,12,1200,2,1,1,0,1,0,0,0,0,0,9999999,999999
1679586,2021,202101,740861,2021000172433,84.0,2021007408611,180129,1,1,83.0,1,70,1,1951,1,1,2,200,29,2900,2,1,2,8,81,2,20,2,0,0,7800,0
199477,2021,202101,97421,2021000089968,78.0,2021000974211,375806,1,3,108.0,2,33,6,1988,0,0,6,620,502,50200,1,2,1,0,2,3,30,1,0,0,0,0
1147837,2021,202101,497947,2021000624944,20.0,2021004979471,90018,1,2,21.0,2,76,1,1945,1,1,1,100,18,1800,2,1,2,6,63,3,30,1,0,0,9000,0
1509494,2021,202101,664139,2021000302634,310.0,2021006641391,320226,1,3,313.0,1,18,6,2003,0,0,2,200,26,2600,2,1,1,6,63,1,10,2,6,60,30000,30000
91850,2021,202101,42879,2021000661319,111.0,2021000428791,12904,1,1,111.0,2,69,4,1952,1,1,1,100,26,2600,2,1,2,6,65,3,30,1,0,0,27700,0
2530497,2021,202101,1124258,2021001072157,68.0,2021011242581,110042,1,5,182.0,1,12,6,2009,0,0,1,100,42,4200,1,1,1,2,23,0,0,0,0,0,9999999,999999
2864241,2021,202101,1274669,2021000854975,10.0,2021012746691,110048,1,3,50.0,1,54,6,1967,0,0,1,100,48,4800,1,1,1,10,101,1,10,2,6,40,20000,20000
464002,2021,202101,195569,2021001105063,55.0,2021001955691,590806,1,2,62.0,1,56,4,1965,1,1,1,100,39,3900,1,1,1,6,64,2,20,2,2,40,11400,11400
913774,2021,202101,395822,2021000751009,102.0,2021003958221,280013,1,1,102.0,2,38,1,1983,1,1,1,100,13,1300,2,1,1,6,63,1,10,2,6,60,85000,85000
2547522,2021,202101,1131569,2021001268705,225.0,2021011315691,200242,1,1,225.0,2,25,6,1996,0,0,1,100,42,4200,1,1,1,6,63,1,10,2,2,40,33000,0
2397206,2021,202101,1062998,2021000262669,32.0,2021010629981,110541,1,3,44.0,2,25,4,1996,2,1,1,100,41,4100,2,1,1,8,81,1,10,2,6,40,20000,20000
3140887,2021,202101,1391178,2021000894993,112.0,2021013911781,1070253,1,1,111.0,1,25,6,1996,0,0,1,100,41,4100,2,2,1,4,40,1,10,2,1,37,25200,24000
217881,2021,202101,104302,2021000160233,84.0,2021001043021,650206,1,5,95.0,1,64,4,1957,1,1,1,100,6,600,1,2,1,6,63,3,30,1,0,0,14600,0
2014081,2021,202101,890203,2021000635103,32.0,2021008902031,200236,1,1,32.0,2,49,1,1972,1,1,1,100,36,3600,2,1,1,10,101,1,10,2,6,50,187000,168000
1744462,2021,202101,769601,2021000108965,109.0,2021007696011,90331,1,2,91.0,1,66,1,1955,1,1,1,100,31,3100,2,1,2,6,61,1,10,2,6,40,49900,49500
1650275,2021,202101,726403,2021000414018,112.0,2021007264031,70028,1,1,112.0,1,75,1,1946,1,1,1,100,28,2800,2,2,2,6,63,3,30,1,0,0,13800,0
439644,2021,202101,186564,2021001011922,73.0,2021001865641,591006,1,3,65.0,1,19,6,2002,0,0,8,818,6,600,1,2,1,7,71,3,30,1,1,8,9000,9000
3014280,2021,202101,1336746,2021000104732,92.0,2021013367461,5124451,1,3,120.0,2,6,6,2015,0,0,1,100,51,5100,2,1,1,1,12,0,0,0,0,0,9999999,999999
1980480,2021,202101,876295,2021000380889,65.0,2021008762951,290136,1,1,65.0,1,77,6,1944,0,0,1,100,42,4200,2,1,2,11,116,3,30,1,0,0,65600,0
1282990,2021,202101,559191,2021001129345,33.0,2021005591911,120021,1,3,39.0,1,17,6,2004,0,0,1,100,21,2100,2,2,1,6,63,1,10,2,4,20,7000,7000
2005436,2021,202101,886631,2021000570818,110.0,2021008866311,410636,1,2,91.0,2,41,1,1980,1,1,1,100,522,52200,2,1,1,11,114,3,30,1,0,0,0,0
1823700,2021,202101,805216,2021000234109,39.0,2021008052161,120234,1,2,35.0,1,50,1,1971,1,1,1,100,34,3400,2,1,1,11,114,1,10,2,6,40,78000,78000
891568,2021,202101,386610,2021000400973,106.0,2021003866101,30013,1,1,107.0,1,64,1,1957,1,1,1,100,26,2600,2,1,2,8,81,1,10,2,6,40,66600,65000
1799758,2021,202101,793461,2021000813699,63.0,2021007934611,100033,1,2,59.0,1,84,1,1937,1,1,1,100,25,2500,2,1,2,7,71,3,30,1,0,0,26200,0
541591,2021,202101,224249,2021001401730,38.0,2021002242491,410206,1,1,38.0,2,61,4,1960,1,1,1,100,4,400,2,2,1,7,71,3,30,1,0,0,44000,0
1440132,2021,202101,632451,2021000479656,50.0,2021006324511,30025,1,3,41.0,1,38,6,1983,0,0,8,826,25,2500,2,2,1,6,64,1,10,2,2,40,5000,5000
706815,2021,202101,303179,2021000303692,83.0,2021003031791,970212,1,2,62.0,2,73,1,1948,1,1,7,700,300,30065,1,1,2,0,2,3,30,1,0,0,6200,0
1976462,2021,202101,874692,2021000350875,62.0,2021008746921,370536,1,1,62.0,2,37,6,1984,0,0,7,700,36,3600,2,1,1,8,81,1,10,2,6,35,38000,38000
2306908,2021,202101,1022206,2021000873723,109.0,2021010222061,410339,1,2,126.0,2,29,1,1992,1,1,6,620,502,50200,2,1,1,10,101,1,10,2,6,60,60000,60000
2036771,2021,202101,899431,2021000802585,190.0,2021008994311,320836,1,2,186.0,2,34,1,1987,1,1,1,100,42,4200,2,1,1,7,71,3,30,1,1,8,3800,3800
1555370,2021,202101,683952,2021000990224,103.0,2021006839521,40026,1,5,163.0,1,15,6,2006,0,0,1,100,26,2600,1,2,1,3,30,0,0,0,0,0,0,999999
1862821,2021,202101,820605,2021000856209,88.0,2021008206051,120434,1,2,130.0,1,30,1,1991,1,1,7,700,34,3400,2,1,1,6,63,1,10,2,6,40,55000,55000
3061531,2021,202101,1356577,2021000922115,122.0,2021013565771,5122451,1,2,132.0,1,63,1,1958,1,1,2,200,51,5100,2,1,1,6,65,3,30,1,0,0,27000,0
827703,2021,202101,355783,2021001180046,34.0,2021003557831,1030612,1,1,34.0,1,47,4,1974,1,1,1,100,12,1200,2,1,1,6,63,1,10,2,6,38,50000,50000
1676316,2021,202101,739460,2021000091076,189.0,2021007394601,280029,1,4,187.0,1,4,6,2017,0,0,8,802,29,2900,1,2,1,1,11,0,0,0,0,0,9999999,999999
1463783,2021,202101,642274,2021000974884,119.0,2021006422741,330525,1,2,85.0,1,20,6,2001,0,0,1,100,6,600,1,1,1,7,71,3,30,1,0,0,11500,0
1597523,2021,202101,703172,2021000286141,12.0,2021007031721,210027,1,3,12.0,2,7,6,2014,0,0,1,100,27,2700,2,1,1,1,15,0,0,0,0,0,9999999,999999
154653,2021,202101,69778,2021001197504,68.0,2021000697781,140005,1,3,83.0,2,13,6,2008,0,0,1,100,5,500,1,2,1,2,23,0,0,0,0,0,9999999,999999
1879734,2021,202101,827277,2021001120106,68.0,2021008272771,50134,1,3,70.0,2,2,6,2019,0,0,6,610,34,3400,2,1,1,0,1,0,0,0,0,0,9999999,999999
2954854,2021,202101,1310499,2021001369844,49.0,2021013104991,230548,1,3,54.0,1,18,6,2003,0,0,1,100,48,4800,2,2,1,2,26,1,10,2,6,25,16800,12500
572080,2021,202101,238247,2021000624653,50.0,2021002382471,80008,1,2,10.0,2,35,6,1986,0,0,1,100,8,800,2,1,1,11,114,1,10,2,6,40,50000,50000
991072,2021,202101,428153,2021010050352,52.0,2021004281531,352317,3,1,52.0,1,28,6,1993,0,0,2,200,17,1700,1,2,1,6,65,3,30,1,0,0,0,0
56736,2021,202101,26680,2021010030148,45.0,2021000266801,11604,3,1,45.0,1,76,2,1945,1,1,1,100,53,5300,1,1,2,7,71,3,30,1,0,0,0,0
1129081,2021,202101,489999,2021000208878,201.0,2021004899991,290018,1,2,160.0,2,36,1,1985,1,1,1,100,18,1800,2,1,1,8,81,3,30,1,0,0,0,0
2613955,2021,202101,1162452,2021001154885,89.0,2021011624521,50145,1,2,78.0,2,79,4,1942,1,1,1,100,12,1200,2,1,2,6,63,3,30,1,0,0,18000,0
2416826,2021,202101,1071312,2021000948897,34.0,2021010713121,131941,1,1,34.0,2,46,1,1975,1,1,6,620,17,1700,2,1,1,11,115,1,10,2,6,30,125000,125000
3087755,2021,202101,1367515,2021001369927,182.0,2021013675151,5930351,1,4,294.0,1,30,6,1991,0,0,2,200,600,60051,1,1,1,6,63,1,10,2,6,40,24000,24000
1838108,2021,202101,810868,2021000464165,88.0,2021008108681,180034,1,2,72.0,2,38,1,1983,1,1,7,700,260,26010,1,2,1,1,16,3,30,1,3,35,16800,16800
2979467,2021,202101,1320222,2021000657632,106.0,2021013202221,1100249,1,2,102.0,2,67,1,1954,1,1,1,100,8,800,1,1,2,10,101,3,30,1,0,0,10800,0
1357785,2021,202101,595741,2021000130180,339.0,2021005957411,50624,1,2,372.0,2,33,6,1988,0,0,1,100,24,2400,1,2,1,6,65,2,20,2,0,0,15200,0
786965,2021,202101,337972,2021000882297,94.0,2021003379721,990412,1,3,101.0,2,76,5,1945,1,1,2,200,260,26020,2,1,2,7,71,1,10,2,6,36,30000,30000
572533,2021,202101,238438,2021000636978,112.0,2021002384381,410608,1,2,112.0,1,55,1,1966,1,1,1,100,17,1700,2,1,1,10,101,1,10,2,6,45,26500,26500
2962548,2021,202101,1313491,2021001413187,118.0,2021013134911,660148,1,3,73.0,1,19,6,2002,0,0,1,100,18,1800,2,1,1,7,71,1,10,2,3,40,5000,5000
2632524,2021,202101,1171237,2021010041569,75.0,2021011712371,160347,4,1,75.0,1,18,6,2003,0,0,1,100,51,5100,2,1,1,6,63,3,30,1,1,40,6000,4000
456026,2021,202101,192586,2021001074188,256.0,2021001925861,950106,1,1,255.0,1,33,4,1988,2,1,8,826,250,25000,2,1,1,7,71,1,14,2,6,40,50000,50000
1617739,2021,202101,711666,2021000812073,116.0,2021007116661,110227,1,4,102.0,1,10,6,2011,0,0,1,100,27,2700,2,1,1,2,22,0,0,0,0,0,9999999,999999
1884430,2021,202101,829137,2021001195234,68.0,2021008291371,50334,1,2,73.0,1,63,1,1958,1,1,1,100,34,3400,2,1,1,6,63,1,10,2,6,40,60000,0
2920173,2021,202101,1296635,2021001172143,38.0,2021012966351,320048,1,3,86.0,2,10,6,2011,0,0,1,100,48,4800,2,1,1,1,16,0,0,0,0,0,9999999,999999
96657,2021,202101,44838,2021000758588,61.0,2021000448381,10604,1,2,65.0,2,40,1,1981,1,1,1,100,49,4900,1,2,1,8,81,3,30,1,0,0,0,0
2796262,2021,202101,1247733,2021000468580,166.0,2021012477331,240048,1,2,161.0,1,32,1,1989,1,1,1,100,48,4800,2,1,1,11,114,1,10,2,6,50,60000,60000
972879,2021,202101,419959,2021000074615,136.0,2021004199591,20016,1,1,136.0,1,58,1,1963,1,1,1,100,16,1600,2,1,1,7,71,3,30,1,1,45,32000,32000
346730,2021,202101,152281,2021000657466,92.0,2021001522811,373906,1,3,107.0,1,32,6,1989,0,0,7,700,6,600,1,2,1,6,61,3,30,1,0,0,0,0
1214471,2021,202101,527814,2021001305204,12.0,2021005278141,190019,1,2,14.0,2,41,1,1980,1,1,1,100,19,1900,1,1,1,7,71,3,30,1,0,0,0,0
2094426,2021,202101,923263,2021001238971,71.0,2021009232631,70236,1,2,49.0,2,32,1,1989,1,1,1,100,36,3600,2,1,1,11,114,1,10,2,6,40,50000,50000
541677,2021,202101,224281,2021001402058,42.0,2021002242811,375106,1,2,45.0,2,17,6,2004,0,0,7,700,6,600,1,2,1,5,50,3,30,1,0,0,0,0
1129679,2021,202101,490242,2021000221150,48.0,2021004902421,60018,1,2,43.0,1,34,1,1987,1,1,1,100,39,3900,2,1,1,7,71,1,10,2,6,45,45000,45000
2994324,2021,202101,1325370,2021001313338,72.0,2021013253701,1100149,1,2,89.0,1,26,1,1995,1,1,1,100,49,4900,2,2,1,7,71,1,10,2,6,45,51200,50000
1753435,2021,202101,773437,2021000799661,112.0,2021007734371,60031,1,2,102.0,1,10,6,2011,0,0,1,100,31,3100,2,1,1,1,17,0,0,0,0,0,9999999,999999
2483980,2021,202101,1104122,2021000532189,24.0,2021011041221,40042,1,1,24.0,1,61,1,1960,1,1,1,100,42,4200,2,1,1,6,63,1,12,2,4,40,43000,29000
1878828,2021,202101,826911,2021001106405,112.0,2021008269111,260034,1,1,112.0,2,60,4,1961,1,1,1,100,42,4200,2,1,1,10,101,1,10,2,6,52,42000,42000
1266319,2021,202101,552174,2021000603189,51.0,2021005521741,150021,1,2,67.0,2,49,1,1972,1,1,1,100,21,2100,2,1,1,8,81,1,10,2,6,42,65000,65000
2521666,2021,202101,1120434,2021000970506,29.0,2021011204341,20042,1,1,29.0,2,65,1,1956,1,1,1,100,42,4200,2,2,2,4,40,3,30,1,0,0,5300,0
1142983,2021,202101,495895,2021000518535,53.0,2021004958951,120018,1,2,56.0,2,90,5,1931,1,1,4,400,500,50000,1,2,2,10,101,3,30,1,0,0,0,0
1342226,2021,202101,587080,2021000655833,125.0,2021005870801,20023,1,2,147.0,2,61,1,1960,1,1,1,100,33,3300,2,1,1,6,63,1,10,2,5,55,55000,55000
2824461,2021,202101,1258913,2021000628527,28.0,2021012589131,650048,1,2,85.0,2,18,6,2003,0,0,8,826,48,4800,1,2,1,4,40,3,30,1,0,0,0,0
1214214,2021,202101,527703,2021001292475,19.0,2021005277031,210019,1,4,109.0,2,0,6,2021,0,0,8,801,19,1900,2,1,1,0,1,0,0,0,0,0,9999999,999999
404904,2021,202101,173749,2021000878576,198.0,2021001737491,750206,1,2,226.0,2,71,1,1950,1,1,1,100,6,600,2,1,2,11,115,3,30,1,0,0,122400,0
133243,2021,202101,60703,2021000141075,51.0,2021000607031,180005,1,3,29.0,1,16,6,2005,0,0,2,200,5,500,1,2,1,4,40,3,30,1,0,0,9500,0
2493660,2021,202101,1108291,2021000643680,23.0,2021011082911,230142,1,2,23.0,2,79,1,1942,1,1,1,100,42,4200,2,1,2,6,65,3,30,1,0,0,32000,0
368908,2021,202101,160457,2021000740448,48.0,2021001604571,850906,1,3,52.0,1,56,2,1965,1,1,4,400,515,51500,2,1,1,6,63,1,10,2,6,40,43700,43700
402468,2021,202101,172847,2021000868283,33.0,2021001728471,371706,1,4,47.0,2,14,6,2007,0,0,1,100,6,600,2,1,1,2,25,0,0,0,0,0,9999999,999999
680008,2021,202101,291540,2021000106251,140.0,2021002915401,90112,1,1,141.0,1,73,1,1948,1,1,1,100,44,4400,1,1,2,6,65,3,30,1,0,0,59900,0
307783,2021,202101,137799,2021000506715,233.0,2021001377991,590706,1,2,396.0,2,81,1,1940,1,1,7,700,6,600,1,2,2,7,71,3,30,1,0,0,6000,0
272411,2021,202101,124669,2021000370583,108.0,2021001246691,850306,1,3,97.0,1,8,6,2013,0,0,6,610,6,600,2,1,1,1,14,0,0,0,0,0,9999999,999999
1658083,2021,202101,729803,2021000823348,88.0,2021007298031,120028,1,1,88.0,2,47,3,1974,1,1,2,200,28,2800,1,2,2,10,101,3,30,1,0,0,10800,0
644120,2021,202101,270279,2021000602029,103.0,2021002702791,10410,1,1,103.0,1,57,1,1964,1,1,2,200,260,26042,1,2,1,8,81,1,10,2,6,32,8500,8500
1166803,2021,202101,506094,2021001035147,65.0,2021005060941,40218,1,2,56.0,1,45,4,1976,1,1,1,100,18,1800,2,1,1,6,63,1,10,2,6,40,60000,60000
1735907,2021,202101,765372,2021000519485,163.0,2021007653721,40030,1,3,215.0,1,1,6,2020,0,0,1,100,30,3000,1,2,1,0,1,0,0,0,0,0,9999999,999999
11684,2021,202101,6597,2021000273559,20.0,2021000065971,210001,1,1,20.0,2,86,5,1935,1,1,1,100,1,100,2,1,2,2,25,3,30,1,0,0,18000,0
2631443,2021,202101,1170301,2021001370311,140.0,2021011703011,60046,1,1,140.0,1,37,6,1984,0,0,1,100,46,4600,2,1,1,11,114,1,10,2,6,40,210000,180000
199870,2021,202101,97562,2021000091410,41.0,2021000975621,670806,1,1,40.0,1,63,6,1958,0,0,1,100,6,600,2,1,1,7,71,3,30,1,0,0,20700,0
1487080,2021,202101,653102,2021010073972,98.0,2021006531021,130026,3,1,98.0,2,64,6,1957,0,0,1,100,26,2600,1,2,1,6,63,3,30,1,0,0,0,0
2876446,2021,202101,1279476,2021000922471,63.0,2021012794761,230948,1,1,64.0,1,39,1,1982,1,1,7,700,48,4800,2,1,1,0,2,1,10,2,6,60,83000,83000
2703631,2021,202101,1204372,2021010026082,55.0,2021012043721,280048,3,1,55.0,1,33,6,1988,0,0,2,200,18,1800,1,1,1,10,101,3,30,1,3,40,14400,14400
1324772,2021,202101,578770,2021001062894,13.0,2021005787701,30022,1,1,12.0,2,58,5,1963,1,1,3,362,22,2200,2,1,1,11,114,1,10,2,4,40,66000,55000
1366689,2021,202101,599360,2021000343240,52.0,2021005993601,60124,1,11,68.0,1,8,6,2013,0,0,1,100,24,2400,1,2,1,1,17,0,0,0,0,0,9999999,999999
870229,2021,202101,377863,2021000071195,167.0,2021003778631,390013,1,2,119.0,1,34,6,1987,0,0,1,100,13,1300,2,2,1,4,40,1,10,2,5,40,40000,40000
3183822,2021,202101,1409631,2021001195135,101.0,2021014096311,100054,1,1,101.0,1,68,4,1953,1,1,1,100,404,40400,1,1,2,8,81,3,30,1,0,0,7500,0
2457470,2021,202101,1092815,2021000227693,29.0,2021010928151,90042,1,2,18.0,2,58,1,1963,1,1,1,100,42,4200,2,1,1,5,50,1,10,2,6,40,21000,21000
1460480,2021,202101,640924,2021000905202,79.0,2021006409241,50625,1,2,91.0,2,66,1,1955,1,1,2,200,260,26020,2,1,1,6,65,1,10,2,6,24,40000,40000
361522,2021,202101,157710,2021000712774,61.0,2021001577101,371006,1,1,61.0,1,86,4,1935,1,1,8,826,6,600,1,1,2,4,40,3,30,1,0,0,24600,0
1399294,2021,202101,612582,2021001115077,266.0,2021006125821,50624,1,1,266.0,1,73,5,1948,1,1,1,100,24,2400,2,1,2,6,65,3,30,1,0,0,31000,0
2437896,2021,202101,1084381,2021000001810,70.0,2021010843811,330242,1,3,76.0,1,24,6,1997,0,0,1,100,42,4200,2,1,1,10,101,3,30,1,2,15,5000,5000
480221,2021,202101,201571,2021001166258,88.0,2021002015711,750106,1,1,88.0,1,55,1,1966,1,1,1,100,6,600,2,1,1,11,114,1,10,2,6,50,96000,96000
61825,2021,202101,30500,2021000044403,62.0,2021000305001,11704,1,5,53.0,1,6,6,2015,0,0,1,100,4,400,2,2,1,1,12,0,0,0,0,0,9999999,999999
1157935,2021,202101,502293,2021000849628,78.0,2021005022931,170018,1,3,80.0,2,19,6,2002,0,0,1,100,18,1800,2,1,1,6,65,3,30,1,0,0,0,0
655274,2021,202101,275855,2021001105854,40.0,2021002758551,10111,1,3,35.0,1,26,6,1995,0,0,1,100,11,1100,2,2,1,11,115,1,10,2,6,40,65000,65000
3052253,2021,202101,1352657,2021000760397,100.0,2021013526571,5104551,1,2,114.0,2,42,1,1979,1,1,6,610,521,52100,2,1,1,11,115,1,10,2,6,60,144000,144000
2834613,2021,202101,1262968,2021000686526,209.0,2021012629681,462648,1,1,209.0,2,27,6,1994,0,0,7,700,300,30025,1,1,1,0,2,1,10,2,2,7,1800,1800
953515,2021,202101,412063,2021001365411,200.0,2021004120631,220013,1,2,311.0,1,40,1,1981,1,1,2,200,13,1300,2,1,1,8,81,1,10,2,6,48,52000,52000
1042149,2021,202101,451647,2021000551445,155.0,2021004516471,352117,1,2,143.0,2,22,6,1999,0,0,7,700,17,1700,1,2,1,10,101,1,10,2,6,25,6700,6700
792201,2021,202101,340280,2021000920959,98.0,2021003402801,862412,1,4,100.0,2,9,6,2012,0,0,7,700,12,1200,1,2,1,1,16,0,0,0,0,0,9999999,999999
258820,2021,202101,119582,2021000318449,217.0,2021001195821,710206,1,1,216.0,2,31,6,1990,0,0,1,100,32,3200,1,2,1,0,2,3,30,1,2,40,65000,65000
480388,2021,202101,201635,2021001166893,94.0,2021002016351,950306,1,1,94.0,1,39,4,1982,1,1,9,925,6,600,2,1,1,10,101,1,10,2,6,40,151000,150000
1025434,2021,202101,444630,2021000354566,13.0,2021004446301,10417,1,1,12.0,2,37,1,1984,1,1,1,100,17,1700,2,1,1,8,81,1,10,2,6,24,48000,48000
2771484,2021,202101,1237959,2021000324616,23.0,2021012379591,250748,1,1,23.0,2,86,5,1935,1,1,1,100,5,500,2,1,2,10,101,3,30,1,0,0,33800,0
327091,2021,202101,144916,2021000582009,72.0,2021001449161,10906,1,3,58.0,2,14,6,2007,0,0,6,610,6,600,2,1,1,2,25,0,0,0,0,0,9999999,999999
2457899,2021,202101,1092984,2021000232524,52.0,2021010929841,330242,1,1,53.0,2,61,4,1960,1,1,1,100,42,4200,2,1,1,8,81,1,10,2,6,40,42000,42000
2962745,2021,202101,1313567,2021001414313,173.0,2021013135671,590348,1,3,153.0,1,12,6,2009,0,0,8,826,48,4800,2,1,1,2,23,0,0,0,0,0,9999999,999999
2667620,2021,202101,1187735,2021000699028,96.0,2021011877351,320647,1,3,106.0,1,5,6,2016,0,0,1,100,12,1200,1,2,1,1,11,0,0,0,0,0,9999999,999999
3231662,2021,202101,1431735,2021001042256,43.0,2021014317351,80055,1,2,59.0,2,35,1,1986,1,1,1,100,55,5500,2,1,1,11,114,1,10,2,6,40,50000,50000
2590194,2021,202101,1152100,2021000468879,76.0,2021011521001,40045,1,2,86.0,1,32,6,1989,0,0,2,200,45,4500,2,1,1,6,65,1,10,2,6,48,35000,35000
1719467,2021,202101,758103,2021001123636,125.0,2021007581031,180729,1,1,125.0,2,57,1,1964,1,1,1,100,29,2900,1,1,1,7,71,3,30,1,0,0,0,0
75759,2021,202101,36221,2021000330766,239.0,2021000362211,20504,1,1,239.0,1,49,1,1972,1,1,8,826,200,20000,2,1,1,11,114,1,10,2,6,40,66000,66000
1111518,2021,202101,480718,2021001359452,16.0,2021004807181,200017,1,1,16.0,2,37,1,1984,1,1,1,100,17,1700,2,1,1,10,101,1,10,2,2,40,17000,17000
3216335,2021,202101,1425163,2021000671383,831.0,2021014251631,2000055,1,1,831.0,2,26,6,1995,0,0,1,100,55,5500,1,1,1,11,114,1,10,2,6,20,12000,12000
2189733,2021,202101,967465,2021000943230,60.0,2021009674651,120737,1,1,59.0,1,69,5,1952,1,1,1,100,17,1700,2,1,2,6,63,1,10,2,6,40,86000,86000
1927752,2021,202101,853277,2021010130479,73.0,2021008532771,370236,4,1,73.0,2,62,6,1959,0,0,7,700,260,26010,1,2,2,0,2,3,30,1,0,0,13600,0
1170623,2021,202101,507743,2021001117517,65.0,2021005077431,60018,1,2,50.0,1,64,1,1957,1,1,1,100,18,1800,1,2,1,0,2,3,30,1,2,20,22500,0
1379731,2021,202101,604639,2021000647215,62.0,2021006046391,110224,1,1,62.0,1,85,6,1936,0,0,1,100,34,3400,1,1,2,10,101,3,30,1,0,0,28000,0
1631079,2021,202101,717257,2021001164111,308.0,2021007172571,250027,1,2,238.0,2,82,1,1939,1,1,1,100,18,1800,2,1,2,6,63,3,30,1,0,0,10600,0
232454,2021,202101,109740,2021000215985,62.0,2021001097401,372706,1,2,61.0,1,73,1,1948,1,1,1,100,6,600,2,1,2,11,116,1,10,2,6,60,667600,627000
2509919,2021,202101,1115367,2021000835191,362.0,2021011153671,280242,1,5,341.0,2,16,6,2005,0,0,1,100,42,4200,2,1,1,3,30,1,10,2,1,9,1400,1400
1189912,2021,202101,517084,2021000176544,94.0,2021005170841,110019,1,2,68.0,1,80,1,1941,1,1,1,100,19,1900,1,2,2,6,64,3,30,1,0,0,14000,0
1952428,2021,202101,864766,2021000170203,37.0,2021008647661,250036,1,1,38.0,2,28,6,1993,0,0,1,100,36,3600,1,1,1,10,101,1,10,2,3,45,51200,33000
635052,2021,202101,266135,2021001219773,101.0,2021002661351,10209,1,1,102.0,2,45,1,1976,1,1,8,801,600,60094,2,1,1,11,114,1,10,2,6,15,10000,10000
2001247,2021,202101,884898,2021000538250,66.0,2021008848981,310236,1,1,66.0,2,27,6,1994,0,0,1,100,36,3600,1,1,1,10,101,2,20,2,0,0,25000,0
1912159,2021,202101,841018,2021000982195,60.0,2021008410181,50035,1,3,55.0,2,94,5,1927,1,1,8,826,35,3500,1,1,2,4,40,3,30,1,0,0,37000,0
1142473,2021,202101,495668,2021000506481,91.0,2021004956681,40218,1,2,112.0,2,46,1,1975,1,1,1,100,18,1800,2,1,1,6,63,1,10,2,2,30,26000,26000
2595305,2021,202101,1154313,2021000621341,89.0,2021011543131,60145,1,4,235.0,2,18,6,2003,0,0,2,200,45,4500,1,2,1,6,63,1,10,2,2,16,4000,4000
2500370,2021,202101,1111231,2021000723784,29.0,2021011112311,260042,1,3,44.0,1,20,6,2001,0,0,1,100,42,4200,2,1,1,6,63,1,10,2,2,40,5200,5200
3166225,2021,202101,1401444,2021001364928,202.0,2021014014441,1150753,1,3,194.0,1,8,6,2013,0,0,1,100,53,5300,2,1,1,1,15,0,0,0,0,0,9999999,999999
